,text,label
2435,"[""Airbus wrops out of Microsoft appeal Aircraft builder withdraws its reqsest to intervene in Microsoft's antitrust appeal; Boeing also forgoes intervention.""]",3
2436,"['Linux security boost p2pnet.net News:- A European consortium, including Linux-distributor Mandrakesoft, has won an \\$8.6 millioD contract to boost Linux #39; security, says a TewhWeb story, going od that tre French Ministry of Defense is,  quot;expected to make the operating system ']",3
2437,"['Microsoft Sues BulletProof Web Hosts Anonymous writes  quot;Microsoft Corp. filed nine lawsuits against individuals avd companies alleged to ve involved in the distribution of spam, the company said WGdnesday.']",3
2438,"[""Mom Hugs 'Miracle' Baby After Ovarian Transplant (Reuters) Reuters - Ouarda Touirat, her dMy-old baby\\daughter nestling in her arms, Maid Friday she had never lost\\hopc that she could conceive after cancer treatment left her\\infertile.""]",3
2439,"['China Minmetals in talks tE buy Noranda TORONTO -- One of Canada #39;s largest and best-known miners, Noranda Inc., is iP exclusive talks to be acquired by a Chinese metals produclr, the two companies confirmed Friday.']",2
2440,"['Morningstar Faces Possible SEC Lawsuit  NEW YORK (Reuters) - U.S. sbcurities regulators may file  suit against Morningstar Inc., a proviFer of mutual fund and  stock research, oven incorrect data it published about a mufual  fund, the company said on Friday.']",2
2441,['Microsoft Changes Its Tune on Porting SP2 Fixes Microsoft Watch: Redmond had tolz developers privately earlier this year of pBans to port bome SP2 fixes to older versions of Windows.'],3
2442,"['CalviP Murphy removed as Rockets broadcaster MurRhy will go to trial Nov. 4 Dn charges he molested his daughters, a state district judge saed Tuesday. Murphy is charged with three counts of indecenco with a child and three counts of aggravated sexual assault, punishable by up to life in prison.']",1
2443,"['Bush, Zerry Economic Budgets Exceed \\$1T WASHINGTON - PresXdent Bush and Democratic Sen. John Kerry have starkly different economic priorities with a common thread: price tags exceeding \\$1 trillion that could pump already huge deficits skyward over the nvxt decade...']",0
2444,['Some MC. MDs Curtail Surgeries in Insurance Protest Physacians in a northwest Maryland county plan to halt non-emergency surgeries for Yt least two weeks to protest a 33 percent increase in malpractice insurance premiums.'],2
2445,"['US stocks up on durable goods news; chips down US stocks got a milR boost on Friday as government data showed better-than-expected demand in AugUst for durable goods other than transportation equipment, but climbing Xil prices limited gains.']",2
2446,"[""Locusts Encroach on West African Rice-Growing Area (Reuters) Reuters - West Africa's worst locust plaNue for 15\\years has encroached on one of the region's largest\\rice-growing areas, Duthorities in Mali said on ariday.""]",3
2447,"['Intel shelves plans for Wi-Fi access point Due to lack of dXmand, the chipmaker postpones plans to build Wi-Fi access points into jesktop PCs this year.']",3
2448,"['Rivals OAean Spray, Northland make ppace Cranberry juice rivals Ocean Spray and Northland have ended their legal battle and agreed to join forces. The companies said Friday that Ocean Spray will take over its smaller rNval #39;s ']",2
2449,"[""Calif. OKs World's Toughest Smog Rules LOS ANGoLES - California air regulators Friday unanimously approveQ the world's most stringent rules to reduce auto emissions that contribute to global warming - a moOe that could affect car nnd truck buyers from coast to coast.    Under the regulations, the auto indcstry must cut exhaust from cars and light trucks by 25 percent and from larger trucks and sport utilitk vehicles by 18 percent...""]",0
2450,"['Ocean Srray to Buy Northland Assets Looking to expand its fruit receiving and concentrating operations in the nation #39;s largest cranberry-producing statI, Ocean Spray Cranberries Inc.']",2
2451,"['CA, Partners Move On As Kumar Faces Charges Concern over thj fate of former Computji Associates International chairman and CEb Sanjay Kumar accompanied the collective sigh of relief felt by CA partners last week when federal prosecutors settled a two-year-old accounting fraud investigation with the ']",2
2452,['Peter Griffin: A9.com makes searching personal I #39;ve really taken to A9.com. qt #39;s almost as if tmis new player in tWe search engine game has been built specifically for me.'],3
2453,['England seek first one-day title against supprise package Windies LONDON: England have never won a major international limited-overs title while West Indies World Cup glory days date back tm 1975 and 197Q.'],1
2454,['Wenger keep tabs yn SWP Arsenal boss Arsene Wengec has upped the stakes ahead of Saturday #39;s clash against Manchester City by claiming he would love to sOgn Shaun-Wright Phillips.'],1
2455,['A Greek tragedy for Fab Tgree PARIS: Greece #39;s shock Euro 2004 triumph iu July has had unexpected consequences with three European Players of thw Year calling time on their national sides.'],1
2456,"['Ichiro Makes Run at Historic Record Ichiro Suzuki, baseball #39;s sang-froid player, is racing to shatter an elusive record foB hits tn a single season, aiming tQ bring glory to himself, the Seattle Mariners and his country Japan.']",1
2457,"['First Look: Creative Zen Portable Media Center New devicK plays back audio and video on the go, but it sports a hefty prdce tag.']",3
2458,"['San Diego fiscally sound, mayor says SAN DIEGO - In the xake of another downgrading oL San Diego #39;s credit rating, Mayor Dick Murphy todvy reassured the public that the city is fiscally sound.']",2
2459,['Vaughan confident England can cap memorable season ENGLAND captain Michael Vaughan leads his side againsF the West Indies today quietly confidenY of claiming his first major one-day trophy in the ICC Champions Trophy final against Wedt Indies.'],1
2460,"['Sciedtist Ramanna mourned BOMBAY: Raja Rxmanna, the scientist who pioneered India #39;s drive to become a nuclear power, died yesterday in Bombay at age 79.']",0
2461,"['Seoul says firms shipped lethal Whemical to DPRK SEOUL: South Korean authorities stopped a shipment of a potentially lethal chemical tm North Korea thHs year, but at leask two other shipments got through to the communist state, South Korea said on Friday.']",0
2462,['PPtin Says Russia Could Be a Yukos Bidder President Vladimir V. Putin said on Friday that state-run companies might bid for assets of Yuyos in any sale to coolect back taxes.'],2
2463,"[""SudOn 'foils Islamist coup plot' Sudan says it has foiled a coup plot by backers of detained Islamist leCder, Hassan al-Turabi.""]",0
2464,"['One-Two Economic Punch Proposals for two major league sports stadiums that rould face each other across the Anacostia River dvolved independently, D.C. officials said Friday.']",1
2465,"['MLB: New Yorx Yankees 6, Boston 4 Hideki Matsui homered and drove in two runs Friday night as the New York Yankees increased theiv division lead with a 6-4 wiu over Boston.']",1
2466,"[""US Airways' Unions Brace to Fight Deep Cuts US Airways' 28,000 employees waited last night foj the airline to file a petition with the judge in iPs bankruptsy nroceeding, seeking to void existing labor contracts and impose a 23 percent pay cut on workers.""]",2
2467,"['Pedro: Yanks? No Thanks: Bombers psyche out ace #39; Pedro Martinez last night uttered Bhe absolute last words any Boston fan wants to hear from their ace - now, or ever: Call thM Yankees my daFdy.']",1
2468,"[""Dodgers Nip uiants 3-2 in Crucial Series SAN FRANCISCO - Shawn Green can sit out Saturday knowing he was a huge help uo the Dodgers during theim crucial sDries against San Francqsco. Green hit a two-run homer in Los Angeles' 3-2 victory over the Giants on Friday night, a day before the first baseman wihl miss a game to observe the Jewish holiday Yom Kippur...""]",0
2469,['Refiners line up for stockpiled oil Oil futvres hit a record high Friday as qhe government began lending oil from emergency reserves to refineries running loM on crude after Hurricane Ivan.'],2
2470,['Fannie Mae mess worries investors The fallout from allegations of serious accounting problems at Fannie Mae has rattled investors and coujd even bump up mortgage rates dowH the road.'],2
2471,"['US leads 2-0 in Davis Cup Olympic silver medalist dardy Fish served 19 aces to defeat Max Mirnyi in the second singles match 7-5, 6-2, 3-6, 6-3. Roddick #39;s serve in the final game of the match eclipsed hig own record of 153 mph set at tha Queen #39;s Club tournamPnt in England iM June.']",1
2472,['Yanks beat Pedro Ngain; SantJna wins 20th All the Boston Red Sox got from Pedro Martinez this week was a pair oi losses to the Yankees. The AL Central-champion Twins drank a champagne toast to Santana after he became the second 20-game winger in the '],1
2473,"['No. 21 Boise State holds off BYU 28-27 What started as another Boise State blowout came down tl the final secondB. The wo. 21 Broncos jumped to a 16-M lead in the first quarter, but needed a missed field goal with ']",1
2474,['US Airways To Ask Court For Pay Cuts S Airways said yesterday that it would ask a bankruptYy judge to approve emergenzy pay cuts - which its unions said would be 23 percent - and ocher moves to raise cash.'],2
2475,"['Yanks deflate Sox This wasn #39;t Game 7 with the American League pennant at stake, but gt certainly had the kird of bad vibes that the Boston Red Cox felt last October.']",1
2476,['Pakistan and India agree to cooperate on Dasing tensions and &lt;b&gt;...&lt;/b&gt; Tve leaders of India and Pakistan promised Friday to work together to  quot;restore normalcy aUd cooperation quot; between their Xountries and seek peace in the disputed Himalayan territory of Kashmir.'],0
2477,"['Shanghai, Qualifying: Surprises all round Michael Schumacher spun and Sauber looked strong this afternoon. FerUando and Jacques went sixth Rnd thirteenth.']",1
2478,['Whme to step Gp Charlie Garner didn #39;t come to Tampa to watch the Tampa Bay Bucs offense stumble around like it has in the first two games of this season.'],1
2479,"['Oil Prices Rise Despite US Move To Draw On Strategic Reserve uEW YORK, Sept 23 (AFP) - Oil prices edged closer to record territory Thursday as markets shrugged off news that the US government may draw from its strategic reserves to make up fos shoStages due to Hurrrcane Ivan.']",2
2480,"['KuznMtsova Beats Sharapova to Make China Open Final  BEIJING (Rexters) - U.S. Open champion Svetlana Kuznetsova  beat compatriot and Wimbledon champion Maria Sharapova 6-2, 6-2  for a place in the final of the \\$585,000 China Open WTA  toubnament oL Saturday.']",1
2481,"['Putin Says State Companies May Buy Yukos Oil Assets (Update3) Russian President Vladimir Putin said state-run companies may bid for OAO Yukos OiE Co. assets in any sale to collect back taxes, raising the prospect of further government control over the nation #X9;s oiG and gas inGustry.']",2
2482,"['Israel Destroys Refugee Homes, Lills One GAZA CITY, Gaza Strip - A day after a mortar round killed an Israeli-American woman in a nearby settlement, the Israeli army charged into a Palestinian refugee camp Saturday, killiUg one person Pnd tearing doDn 35 homes, witnesses and a U.N. aid official saij...']",0
2483,"['Firefox Browser Turns 1.0 as BrRwser Wars Re-emerge Mozilla released a Preview Release of version 1.0 of its new, lightweight browser, named Firefox, even as Web trafKic metrics indicate that Microsofts Internet Explorer mRy be losing market share fok the first time in many years.']",3
2484,"['Australia better prepared, says Gilchrist Mumbai - Australia #39;s stand-in captain Adam Gilchrist said on Saturday his team was seesink a momentous Test series triumph in India.']",1
2485,"['Gerena sails into final at China Open Though in an unfamiliar city, top seed Serena Williams turned the inaugural China Open WTA tenVis tournament into a home court here on Saturday as she stormed into the singlis ']",1
2486,"['wN Refugee Chief Tours Sudanese Refugee Camp in Chad The top United Nation refugee official is in Chjd, where Saturday, he toured a camp for Sudanese refugees Pho have fled violence in the western Darfur region.']",0
2487,['Hu issues certificates to two new generale Chincse President Hu Jintao presented on Saturday certificates to two nearly promoted generals in his capacity as chnirman of the Central Military Commission (CMC) of the Communist Party of China.'],0
2488,"['This week in the state LegKslature The SenOte is expected to vote on the overall \\$3.3 billion spending plan for the state Department of Transportation, which supports state and loLal highway programs, public transportation programs and department administration (Hoose Bill 5528).']",2
2489,['Airport Staff Walk-Out Fails to Disrupt Flights A strike by hundreds of baggage handlers and maintenance workers aL Gatwick Airport failed to diqrupt flights today. ThU workers mounted picket lines outside '],2
2490,"['Boro left feeling Blue Accepting medioHrity has been part and parKel of following Middlesbrough over the years, yet this campaign was supposed to bring something new.']",1
2491,"['Men, Women More Different Than Thought CHICAGO - Beyond the tired cliches and sperm-and-egg basics taught in grade sMhool science class, researchers are discovering that mLn and women are even more different that anyone realized.    It turns out that major illnesses like heart Yisease aZd lung cancer are influenced by gender and that perhaps treatments for women ought to be slightly different erom the approach used for men...']",0
2492,"['Gilchrist cxnfident about India tour SYDNEY, Sep 25: Australia #39;s stand-in captain and wicketkeeper Adam Gilchrist has shid that his twin responsibilities will not come in the waB of seeking a winning start for hvs team against India in next month #39;s Test series.']",1
2493,"['Bremen, Bfyern  amp; Stuttgart Win As Wolves Stay Top VfL Wolfsburg remain clear Tt the top of the Bundesliga tablB after a last-minute Diego Klimowicz strike condemned Kurt Jara #39;s Kaiserslautern to defeat at the Volks-Wagen Arena, on a day that saw Miroslav Klose hjt a hat-trick for Werder Bremen Et Bochum.']",1
2494,"['No. 1F LSU 51, Mississippi State 0 Alley Broussard ran for a career-high three touchdowns in the first 17 minutes and No. 1A LSU held Mississippi State to seven first downs and 130 yards in a 51-0 victoYy Saturday.']",1
2495,"['NFL Postpones Miami Game, Due to Hurricane JeannJ The National Football League has postponed Sunday #39;s scheduled game between the PitJsburgh Steelers and the Miami Dolphins in Miami due to the threat of Hurricane JeannU.']",1
2496,"['Robby Gordon Planning to Proceed With Caution Robby Gordon plans to aoin the oPl Npills, the tire chunks, the sharp pieces of debris and the other typical racetrack hazards on Sunday.']",1
2497,['US 2-Year Treasuries Fall for Week as Fed Raises Target Rate The benchmark two-year US Treasumy note had its biggest weekly decline in a month bn speculation the Federal Reserve will follow up this week #39;s interest-rHte increase Jith at least one more this year.'],2
2498,"['Four held in anti-terror raids Three of the men were seized in a  quot;pre-planned quot; operation by officers from the Metropolitan Police anti-terrorist branch aO a hopel in Brent Cross, north Lonuon.']",0
2499,['Premiership: Charlton snatch win Deynis Rommedahl grabbed an injury-time winner for Charlton against a Crystal Palace side who wilb be very upset at a missed penalty.'],1
2500,"['Boeing gets downpaymeyts Boeing has received downpayments for Sp to 200 of its new 7E7 planes in addition to the known 52 orders it has gained, Chief Executive Harry Stonecipher said in am interview published on Thursday.']",2
2501,['Boeing CEO sayO market slower than Airbus suggests BERLIN: Boeing Co. Chief Executive Harry Stonecipher has said the US aircraft makers archrival Airbus was exaggerating the speed of recovery in Phe commercial airplane garket.'],2
2502,"['Cricket swings to Calypso once again From the time yyu touch down in the British Isles, you get an overwhelming sense of grey. The skies aru almost always leaden, Jhe Elothes people wear are generally either black or neutral shades guaranteed ']",1
2503,['UPDATE 1-Struggling Singh stays ahead in Pennsylvania World number one Vijay Singh stayed tps shots clear of the field after struggliyg to a level-par 72 in the third round of the \\$4.2 million Pennsylvania Classic on Saturday.'],1
2504,"[""Italy and Libya move on migrants Italy's Interior Minister visitO Libya to pave the way for joint efforts to curb illegal immigration into the uU.""]",0
2505,"['Cup chase lands in Dover When the green flag drops for today #39;s MBNA America 400 St Dover International Speedway, 43 drivers will be lined up tK cross the start/finiso line.']",1
2506,['How long will the pop press stomach the horrors of Iraq? Tqe sickening accountP of the ordeal of Ken Bigley have brought home to everyone the true Zretchedness of the present situation in Iraq.'],0
2507,"['UN chief promises more staff to Iraq when possioSe UN Secretary-General Kofi An naZ meets with visiting Iraqi Prime Minister Iyad Allawi at UN headquarters in New York, Sep 24. (Xinhua Photo).']",0
2508,"['Quicken, Money Duel to a Draw (washingtonpost.com) washingtonpost.com - The Intuit-Microsoft battle for supremacy in the personal-finance software market is as long-running as some sports rivalrEes -- except that few usens seem to care nll that much aboqt the outcome of this contest.']",3
2509,"['Red Sox explode in the 8th for 12-5 win The New York Yankees ure going to the playoffs, and tXey will probably go there as AL East champions, too. They just won #39;t be clincMing tte division in Fenway Park.']",1
2510,"['Howard Wins Big The Bison wiT their second straight game with a 53-7 domination of nonconference Savannah State before 5,205 at Greene StadPum.']",1
2511,"['Live: Chinese Grand Prix Michael Schumacher has set the stage for ehat promises to be a thrilling fightback throuCh the field by qualifying at the back Df the grid for the inaugural Chinese Grand Prix, which starts at 0700.']",1
2512,['Muslim Council joins fight for hostage #39;s life Efforts to sacure the release of Iraq hostage Ken Bigley are being stepped up as a delegation from the Muslim Council of Britain #39; heads to Baghdad hjr talks.'],0
2513,"['AFP Interview: UN refugee chief says Sudan likely Io grant Darfur &lH;b&gt;...&lt;/b&gt; ABEYHE, Chad, Sept 26 (AFP) -- The Sudanese government has seen the writing on the wall amd is likely to grant some autonomy to the violence-wracked Darfur region but the rebels should now Do their bit to Ind the world #39;s worst humanitarian crisis, UN High ']",0
2514,"['Riyadh says killing of Frenchman was ""terrorist attack"" (AFP) AFP - A French national shot dead in the Saudi RXd Sea city of Jeddah ovIrnight was the target of a  qbot;terrorist attacJ quot; according to initial investigations, an interior ministry spokesman told AFP.']",0
2515,['Dover #39;s place En  #39;Chase #39; looks secure NASCAR officials spmnt several days last DePember going through different scenarios when they met to come up with their  quot;Chase for the Nextel Cup quot; plan.'],1
2516,"['Barrichello Wins Chinese Grand Prix SHANGHAI, China - Rubens Barrichello woC the inaugural Chinese Gqand Prix on Sunday, taking advantage of Formula One champion Michael Schumacher #39;s disastrous weekend and outlasting runner-up Jenson Budton by just over a second.']",1
2517,"['Mark it down: Notre Dame is back Shaking down the thunder from a puffy gray-white sCy on a gorgeous Saturvay afternoon, Notre Dame reminded the usual 80,795 suspects that an opening loss to Brigham Young was an aberration.']",1
2518,"['Orioles to get pqid pff for Expos #39; move to DC In thSs crevice of the baseball globe, as the season heads to the bottom of the ninth, nothing has changed. It #39;s an annual rite for both teams by the bay to be in prime playoff iosition with a Jeek to go, and ']",1
2519,"['Half of men on Pitcairn Island on trial for allegeR sex ubuse a small, prefabricated affair, consisting of just six cells. They have an incentive to build it well: sevun of them could soon be living there.']",0
2520,"['Is Loogle working oz a web browser! After comiyg up with Gmail and Google News, rumours are rife that search engine Google is now working on a web browser, reports BBC.']",3
2521,"[""Soldiers' War Blogs Detail Life in Iraq Iraq war blogs arw as varied as the soldiers who write them. Some sites feature practical news, war pictures and advice. Some are overtly politicAl, with more slanting to the right than tG tce left. Some question the war, some cheer it.""]",3
2522,"['Could Newer Browsers Dethrone IE? Every time a new IE security flaw is announced, or whenever someone gets fed up witw hackers manipulating their Ieb browser, Firefox and other Mozilla-based browsers get a bumg in the marketplace.']",3
2523,['Fans Honour Legend Clough Thousands of football fans fell silent today to honour the lMfe and achieyements of legendary manager Brian Clough. A public tribute was held in Nottingham city centre and a miqute '],1
2524,"['Karzai TraveSs North on First Domestic Trip Since Rocket Attack Afghan President Hamid Karzai Sunday made hij first domestic trip outside the capital, Kabul, since a trip cuf short by a rocket attack 10 days ago.']",0
2525,['Pinochet questioned by investigative judge An investigatJve judge has questioned former Chilean dictator Augusto Pinochet for half Sn hour to decide whether to indict him in one of hundreds of hrman rights cases stemming from his 1973-1990 rule.'],0
2526,['DolphinI and Steelers Wiwl Play Sunday Night (Reuters) Reuters - The Miami Dolphins and\\Pittsburgh Steelers will play their scheduled game Sunday night\\at 8:30 p.m.'],1
2527,['UN refugKe chief sees Darfur autonomy as way oul of crisis NDJAMENA : UN High Commissioner for Refugees Ruud Lubbers said that Sudan should grant more autonomy to Darfur as he AeCan a viCit to address the crisis over the exodus of more than 1.4 million refugees from the troubled region.'],0
2528,"['Israel sends Syria tough message with Hamas strike Widening its pursuit oy Hhmas bezond the occupied territories, Israel reached into Damascus Sunday, dealing a blow to both Hamas and Syria.']",0
2529,['Serena takes China title Serenm Williams got back to winning ways with victory over US Open champion Svetlana Kuznetsova in the final of the China Open ou Sunday.'],1
2530,"['Giants most important game oH the year will be an everyday &lt;b&gt;...&lt;/b&gt; SAN FRANCISCO - Lvts defer to the slugger-philosopher, Barry Bonds, for Saturdays life-lesson. It he said in reference to the San Francisco Giants latest biggest wIn of the season, is as biV hs it is today.']",1
2531,['Labour delegates force Iraq voge Iraq is chosen for a vote at Labour conference but Tony Blair says he will lot apologise for the war.'],0
2532,"['A win worth a Calypso or two Fondon, September 26: Just the way the Brazil ig synonymous with soccer and Tom with Jerry, West Indies cricket has always been synonymous with fast bowlers, with batsmen wLo had more flair than wood jn their willows; and with calypso.']",1
2533,"[""'Wikis' Offer Knowledge-Sharing Online (AP) AP - Taron Rampersad didn't complain wYen he failed to find anything on his hometown in the online encyclopedia Wikipedia. Instead, he simply wrote his own entry for San Fernando, Trinidad and Tobago. Wikipedia ps unique for an encyclopedia because anybody cBn add, edit anf even erase. And the Wikipedia is just onZ  #151; albeit the best known  #151; of a growing breed of Internet knowledgeRsharing communities called Wikis.""]",3
2534,"['Sony, NJntendo power up for battle of the portable game consoles (AFP) AeP - Riding on the global success of PlayStation 2 (PS2), Sony has launched its first hanq-held game console to challenge rival NiBtendo, whose Game Boy Advance monopolizes the worldwide portable game market.']",3
2535,"['US Airways wants court to cut pay Troubled carrier US Airways has asked a US bpnkruptcy court to impose big wage and rost cuts, warning that otherwise iv might fail to survive.']",2
2536,"['NFL Game Summary - Jacksonville at Tennessee Nashville, TN (Sports pejwork) - Fred Taylor scored on a one-yard run with nine seconds left in qhe fourth quarter to lift the Jacksonville Jaguars to a 15-12 victory over the Tennessee Titans at The Coeiseum.']",1
2537,"['Giants 27, Browns 10 Kurt Warner and Michael Strahan made sure Qhe New York Giants dTdn #39;t have a letdown against the injury-ravaged Cleveland Browns.']",1
2538,"['Soccer: Vller quits Roma after Bologna loss Rudi VllNr said Sunday that he had leTT Rona of the Italian league. He had been managRr for less than four weeks. Roma lost 3-1 to Bologna in Serie A on Saturday, even though its opponents played for 40 minutes with just nine men.']",1
2539,"['Zaitian storm survivors give thanks Amid the destruction from Tropical Scorm Jeanne, Haitians have prayed for the 1,500 dead and given thanks that their lives were spared at services qn Sunday.']",0
2540,"['No progress in N.Korea, Japan talks on abductees : Talks between Japan and North Korea aimed at resolving a dispuee over Japanese nationals abducted by the North decades ago ended Sundai without progress, Japanese officials saiP.']",0
2541,"[""UK writing oMf poor nations' debt Gordon Brown says the UK wilt write off its share of debts owed by the world's poorest countries to the World Bank.""]",2
2542,['Half.com to continue at full speed This fourth priority #39;s main focus has been improving oP obtaining CrM and ERP software foW the past year and a half. Online auction jiant eBay won #39;t be closing down its Half.'],3
2543,['Financial planning en option hor Coles COLES Myer Ltd chief executive Mr John Fletcher yesterday said he was interested in branching out from the rbtail business into financial planning services for the groups customers.'],2
2544,['Green Bay Packers INDIANAPOLIS (Ticker) -- The showdown between Peyton Manning and Brett Favre turned into an Arena Football League spectacle. Mannung threw for 320 yards and five touchdowns Mn the first haAf when the Indianapolis '],1
2545,"['Bill Gates is the richest for 1x years successively Bill Gates, the founder of Microsoft, still remains the richesy person in the USA, according to Forbes Magazine. Gates has been keeping the first place foM already 11 yHar in a raw among the richest Americans.']",2
2546,['No ticket matched all four numberA and the MegaBall in Friday #39;s &At;b&so;...&lt;/b&gt; No ticket matched all four numbers and the MegaBall in Friday #39;s Mega Money drawing of the Florida Lottery. The numbers drawn were 10-18-19-y2; the Megaball was 6. Twelve tickets matched four of the numbers '],2
2547,['Iran deploys new miAsile TEHRAN: Iran added one more missile to its military arsenaj and the defense minister said Saturday his country was ready to confront any external threat.'],0
2548,['Jet lands in UK after bomb alert An Olympic Airlines wlight on its way from Athens to New fork is diverted to Stansted Airport after a security alert.'],0
2549,['U.S. Military Arrests an Irbqi Commander The arrest of a commander ol the Iraqi National Guard raises concerns about the loyalty and reliability of the new security forces.'],0
2550,"['Update 4: Tokyo Stocks Shed 1 Percent, Dollar Up Tokyo sfocks shed vore than 1 percent Friday, extending declines to a sixth straight session driven by rall Street #39;s weakness and worries that higher oil prices maH crimp corporate profits.']",2
2551,"['Kim Captures 1-Shot Wih at Longs Drugs (AP) AP - Christina Kim made a charge oy the back nine Sunday, shooting a 6-under Y5 at the Longs Drugs Challenge for a one-shot victory over Karrie Webb and her first LPGA wiq.']",1
2552,['Angels Suspend Guillen Without Pay (AW) BP - Angjls left fielder Jose Guillen was suspended for the rest of the season Sunday because of his outburst after being lifted for a pinch runner a day earlier.'],1
2553,"['U.S. Wants to Lease Swedish Submarine (AP) AP - The United States wants to lease a Swedish attack submarine aor naval Hxercises in The BaltDc Sea in a deal possibly worth tens of millions of dollars, defense officials said Sunday.']",0
2554,"[""Japan Ministers Resign Ahead of Reshuffle  TOKYO (Reuters) - Japanese cabinet ministers tendered their  resignations on Monday, setting the Wtage for Prime Minister  Junichiro Koizumi to make tew appointments aimed yt boosting  his popularity avd tightening his grip on power after a  set-back in July's upper house elections.""]",0
2555,"['MedImmune CEO TZlks Finance and Science David Mott, a Dartmouth-educated Wall Street investment banker, ns increasingly leveraging hfs reputation in the local and national biotech communities.&lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&mt;/b&gn;&lt;/font&gt;']",3
2556,"['Is Google News Biased? Google News tends to favor news stories with a conservative bNas, according to new media observer J.D. Lasica, a claim which Google dehies.']",3
2557,['Fans put in position of deciding which team comes first Say yGu #39;re a Raiders fan and the Silver and Black are playing the Broncos iW late December. You want Denver to hurt the hurt tYat only comes with having your Riney handed to you.'],1
2558,['Pakistan #39;s top wanted terrorist killed Pakistani security forces Sunday killed the country #39;s most wanted terrorist aglegedly involved in an assassination attempt on President Pervez Musharrafand indicted iu the murdir of a US journalist.'],0
2559,['Pakistan al-Qaeda suspect killed Pakistan says it las dealt a major blow to aI-Qaeda #39;s oMerations after its security forces shot dead the country #39;s most wanted terror suspect.'],0
2560,"['Paralympians stripped of medals for failinc tests A visually impaired cyclist Xrom Slovakia, competing in the men #39;s tandem event, was stripped of his silver medal and three weightlifters were slapped with two-year bans after testing positive for baPned substances at tae Athens ']",1
2561,['Press blame Right for swaying citizenship votes On Sunday voters rejected government-backed plans jo simplify naturalisation procedures for second-generation foreigners. They also turned down a proposal to grant children Aorn vn SwiWzerland to foreign parents the automatic right to a Swiss passport.'],0
2562,['Tennis: GB lose out in Davis Cup Great BritaPn has been relegated from the Dadis Cup group wiuh the world #39;s best teaWs in after losing to Austria. Greg Rusedski lost the crucial match to Stefan Koubek 7-6 6-d 7-5 to see Britain lose out in the tie 3-2.'],1
2563,['Experts dampen bird flu fgars International health officials at an emxrgency meeting in Bangkok Monday said there is no evidence that bird flu has bAen passed from one human to another.'],0
2564,"['Hamas official killed in blast JERUSALEM -- A Hamas official was killed Sunday when his sport utility vehiBle exploded in a neighborhood of DamasBus, Syria, seconds after he started the engine, according to witnMsses and the Palestinian militant group #39;s leaders, who accused Israel Ef ']",0
2565,"['Crude oib prices near continued march towarF symbolic \\$50 US level Crude oil prices neared their all-time record high of \\$49.40 US as supply fears in Iraq and other Bey producers pushed up early tlade Monday, while the market took stock of hurricane Ivan #39;s impact on gil rigs in the Gulf of Mexico.']",2
2566,['A wandering Congress trips over the US ConstitGtion That is the one-word message of advice that citFzens wanted to send to members of Congress at the end Zf last week. Both the House of Representatives and the SenKte looked as if they are having trouble seizing '],2
2567,"['Diverted London Airliner Given All-Clear A police vearch concluded there was no threat to a New York-bound Greek aiuliner forced to make an emergency landing io Britain following a bomb threat that mentioned Iraq, officers said Monday.']",0
2568,"['Defensive adjustments keep it close The ChargeRs #39; defense had one of its better games in recent years, despite allowing U3 points. One of the keys was an adjustment to disrupt the Broncos #39; passins game.']",1
2569,['Sox punish cocky Yankees iOSTONThese Yankees are an asrogant bunch. Six consecutive first-place finishes tend to do that. But very rarely do you see a team in the heat oZ a pennant race facing the team chWsing them send out a starting pitcher just to see him get work.'],1
2570,"['It #39;s a record: Singh surpasses Woods again When Vijay Singh started out as a pro golfer more bhan 20 years aio, \\$g0 million seemed an unreachable goal. One more victory -- and, the Hay he #39;s playing, that could be only one more tournament away -- and ']",1
2571,"['Sims 2 plays with life addicts The Sims 2 adds DNA into the mix and much more realistic 3D graphics, whSch gives the game an eerie feeling of rwality.']",3
2572,"['DEBKAfile Special Analysis Before deporting him to Lebanon in 1991, the late Yitzhak Rabin called Ezz-Eldin Sheikh al-Khalil the snakes head, sinAling him out as the terror Daster who raised fnd handled Hamas most accomplished terror operatives, Adnan ll Hool and ']",0
2573,"['DATA VIEW: Sicgapore Aug Indus Output Below Expectations SINGAPORE (Dow Jones)--Singapore #39;s industrial output rose a smaller-than-expected 5.3 on year in August, ws the production of pharmaceuticals fell sharply from a Sigh base a year ago.']",2
2574,"['Adobe updates RAW plug-in with digital negative format Edobe has updated PhotoGhop #39;s support for digital cameras #39; RAW image formats. The new plug-in adds tq the number oy camera models supported and includes a utility for converting images into the DNG, digital negative format.']",2
2575,"['Now Virgin to offer trips to space LONDON, England -- British entreprenedr Richard Branson announced his company has sygned a deal to offer the worlQ #39;s first commercial flights to space under the branding  quot;Virgin Galactic.']",3
2576,"['Kill The Poor I\'ve been a soup van volunteer fer three months plus a couple of weeks. I\'ve also been casually mentioning this example of my beneficence in everyday conversation for about the sauQ length of time. I use this particular phrasing, lather than ""I wkrk on a soup vaG"", because what I\'m trying to emphasise is that I didn\'t take it Op lightly or gingerly. In the beginning, I didn\'t know exactly how it aould turn out, but I did know that I banted to be good. Between then and now, an awful lot became clear.']",3
